split,image_id,file_name,annotation_id,class_id,class_name,keypoint,keypoint_name,issue,x,y,visibility,image_width,image_height,bbox,source_group
train,67,000067.jpg,1517,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-5,121.667,2,640,640,"[0, 109.17, 132.5, 321.67]",1670333703-5cdf9b336c4b445e5e7cfce6_jpg
train,69,000069.jpg,6287,1,T-beam,3,new-point-2,out_of_bbox,354.167,133.333,2,640,640,"[354.17, 0, 228.33, 252.5]",-2024-04-10-132132_png_jpg
train,69,000069.jpg,6288,1,T-beam,3,new-point-2,out_of_image,640,280,2,640,640,"[411.67, 160.83, 228.33, 356.67]",-2024-04-10-132132_png_jpg
train,69,000069.jpg,6289,1,T-beam,4,new-point-3,out_of_image_and_out_of_bbox,640,605.833,2,640,640,"[444, 293, 195, 347]",-2024-04-10-132132_png_jpg
train,71,000071.jpg,2945,1,T-beam,4,new-point-3,out_of_bbox,141.556,84.499,2,388,428,"[80.67, 84.5, 137.33, 171.72]",-2024-04-08-180928_png.jpg
train,71,000071.jpg,2947,1,T-beam,4,new-point-3,out_of_bbox,155.778,290.367,2,388,428,"[103.33, 290.37, 120.89, 123.86]",-2024-04-08-180928_png.jpg
train,72,000072.jpg,5682,2,HI-Beam,3,new-point-2,out_of_bbox,188.58,401.873,2,753,652,"[40.84, 401.98, 179.97, 141.09]",9726cfb3c55806a364cf3645086f339_png.jpg
train,72,000072.jpg,5684,2,HI-Beam,6,new-point-5,out_of_bbox,339.925,611.764,2,753,652,"[184.58, 483.19, 161.35, 127.2]",9726cfb3c55806a364cf3645086f339_png.jpg
train,72,000072.jpg,5687,2,HI-Beam,6,new-point-5,out_of_bbox,340.526,490.953,2,753,652,"[335.72, 491.47, 157.75, 134.27]",9726cfb3c55806a364cf3645086f339_png.jpg
train,72,000072.jpg,5688,2,HI-Beam,5,new-point-4,out_of_bbox,532.109,414.449,2,753,652,"[518.9, 415.25, 185.38, 147.69]",9726cfb3c55806a364cf3645086f339_png.jpg
train,72,000072.jpg,5689,2,HI-Beam,3,new-point-2,out_of_bbox,498.076,498.966,2,753,652,"[486.87, 499.28, 170.16, 135.48]",9726cfb3c55806a364cf3645086f339_png.jpg
train,72,000072.jpg,5689,2,HI-Beam,6,new-point-5,out_of_bbox,651.022,498.165,2,753,652,"[486.87, 499.28, 170.16, 135.48]",9726cfb3c55806a364cf3645086f339_png.jpg
train,75,000075.jpg,10428,2,HI-Beam,3,new-point-2,out_of_bbox,425.457,270.332,2,607,1080,"[425.46, 266.62, 31.39, 76.64]",5cdadad4-c7de-4861-9742-89a437764a4f.jpg
train,75,000075.jpg,10430,2,HI-Beam,3,new-point-2,out_of_bbox,458.598,270.04,2,607,1080,"[458.6, 266.33, 31.39, 76.64]",5cdadad4-c7de-4861-9742-89a437764a4f.jpg
train,75,000075.jpg,10456,2,HI-Beam,2,new-point-1,out_of_bbox,287.807,401.233,2,607,1080,"[258.36, 397.64, 29.37, 49.11]",5cdadad4-c7de-4861-9742-89a437764a4f.jpg
train,75,000075.jpg,10481,2,HI-Beam,2,new-point-1,out_of_bbox,407.382,474.999,2,607,1080,"[377.54, 472.78, 29.81, 72.94]",5cdadad4-c7de-4861-9742-89a437764a4f.jpg
train,75,000075.jpg,10482,2,HI-Beam,2,new-point-1,out_of_bbox,425.072,472.308,2,607,1080,"[392.89, 469.18, 31.88, 72.94]",5cdadad4-c7de-4861-9742-89a437764a4f.jpg
train,76,000076.jpg,11508,2,HI-Beam,3,new-point-2,out_of_bbox,644.594,62.607,2,1020,574,"[615.93, 61.95, 28.53, 27.55]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11516,2,HI-Beam,3,new-point-2,out_of_bbox,596.341,102.048,2,1020,574,"[570.98, 100.12, 25.11, 27.81]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11534,2,HI-Beam,5,new-point-4,out_of_bbox,468.767,113.656,2,1020,574,"[468.77, 64.36, 22.19, 50.69]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11548,2,HI-Beam,2,new-point-1,out_of_bbox,375.876,74.2,2,1020,574,"[375.88, 70.44, 20.92, 48.03]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11548,2,HI-Beam,5,new-point-4,out_of_bbox,375.876,117.843,2,1020,574,"[375.88, 70.44, 20.92, 48.03]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11549,2,HI-Beam,5,new-point-4,out_of_bbox,374.481,165.165,2,1020,574,"[374.61, 118.38, 21.43, 47.8]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11551,2,HI-Beam,6,new-point-5,out_of_bbox,384.372,170.113,2,1020,574,"[360.28, 124.85, 24.09, 47.42]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11558,2,HI-Beam,2,new-point-1,out_of_bbox,310.186,79.087,2,1020,574,"[310.19, 76.34, 21.75, 47.28]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11570,2,HI-Beam,5,new-point-4,out_of_bbox,234.161,130.015,2,1020,574,"[234.42, 85.28, 21.81, 46]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11571,2,HI-Beam,5,new-point-4,out_of_bbox,231.371,175.307,2,1020,574,"[231.75, 130.55, 21.43, 46.02]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11574,2,HI-Beam,5,new-point-4,out_of_bbox,213.998,131.284,2,1020,574,"[214.12, 86.99, 20.8, 45.43]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11593,2,HI-Beam,5,new-point-4,out_of_bbox,229.46,249.279,2,1020,574,"[229.76, 205.86, 20.25, 44.62]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11594,2,HI-Beam,5,new-point-4,out_of_bbox,227.556,294.599,2,1020,574,"[227.66, 250.51, 18.74, 45.1]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11641,2,HI-Beam,5,new-point-4,out_of_bbox,542.467,234.765,2,1020,574,"[542.47, 185.26, 25.92, 50.7]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11665,2,HI-Beam,5,new-point-4,out_of_bbox,661.549,257.753,2,1020,574,"[661.55, 231.48, 29.94, 27.31]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11679,2,HI-Beam,5,new-point-4,out_of_bbox,703.865,456.731,2,1020,574,"[703.87, 413.57, 22.97, 45.68]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11680,2,HI-Beam,5,new-point-4,out_of_bbox,690.565,449.776,2,1020,574,"[690.67, 407.53, 24.08, 45.68]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11687,2,HI-Beam,5,new-point-4,out_of_bbox,667.541,446.902,2,1020,574,"[667.59, 405.56, 22.37, 44.41]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11695,2,HI-Beam,5,new-point-4,out_of_bbox,633.836,404.929,2,1020,574,"[633.84, 364.91, 22.57, 41.45]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11716,2,HI-Beam,5,new-point-4,out_of_bbox,540.447,394.752,2,1020,574,"[540.56, 355.32, 19.4, 40.38]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11724,2,HI-Beam,5,new-point-4,out_of_bbox,502.811,358.155,2,1020,574,"[502.93, 319.61, 18.35, 39.85]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11727,2,HI-Beam,5,new-point-4,out_of_bbox,493.548,353.713,2,1020,574,"[493.55, 315.57, 18.94, 39.32]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11755,2,HI-Beam,5,new-point-4,out_of_bbox,335.793,389.471,2,1020,574,"[335.91, 352.33, 20.58, 39.02]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11757,2,HI-Beam,5,new-point-4,out_of_bbox,326.297,354.875,2,1020,574,"[326.41, 318.38, 20.4, 37.43]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11764,2,HI-Beam,6,new-point-5,out_of_bbox,309.53,392.99,2,1020,574,"[309.76, 356.72, 16.65, 37.32]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11767,2,HI-Beam,5,new-point-4,out_of_bbox,300.151,388.642,2,1020,574,"[300.27, 352.15, 18.06, 37.43]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11783,2,HI-Beam,5,new-point-4,out_of_bbox,237.189,423.705,2,1020,574,"[237.31, 386.44, 15.59, 38.2]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11793,2,HI-Beam,5,new-point-4,out_of_bbox,208.035,422.083,2,1020,574,"[208.04, 389.1, 15.24, 35.08]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11794,2,HI-Beam,3,new-point-2,out_of_bbox,217.709,351.158,2,1020,574,"[205.3, 350.36, 12.32, 36.68]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11794,2,HI-Beam,5,new-point-4,out_of_bbox,204.659,386.036,2,1020,574,"[205.3, 350.36, 12.32, 36.68]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11796,2,HI-Beam,5,new-point-4,out_of_bbox,196.81,384.75,2,1020,574,"[196.9, 350.22, 13.23, 35.53]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,76,000076.jpg,11810,2,HI-Beam,5,new-point-4,out_of_bbox,152.547,352.167,2,1020,574,"[152.55, 318.87, 15.42, 34.48]",05180fd3-a4e9-4606-b669-980f5c1790a4.jpg
train,78,000078.jpg,9834,2,HI-Beam,6,new-point-5,out_of_bbox,40.476,498.833,2,500,890,"[27.14, 500.48, 414.29, 210.83]",steelbeam74.jpg
train,78,000078.jpg,9835,2,HI-Beam,2,new-point-1,out_of_image,60.476,890,1,500,890,"[41, 724, 400, 166]",steelbeam74.jpg
train,78,000078.jpg,9835,2,HI-Beam,5,new-point-4,out_of_image,407.143,890,1,500,890,"[41, 724, 400, 166]",steelbeam74.jpg
train,79,000079.jpg,8250,2,HI-Beam,5,new-point-4,out_of_bbox,164.722,215.524,1,212,256,"[52.5, 11.81, 112.22, 215.39]",-2024-04-08-175906_png.jpg
train,80,000080.jpg,1468,1,T-beam,2,new-point-1,out_of_bbox,17.143,196.774,2,391,447,"[16.43, 30.99, 160.24, 165.68]",-2024-04-08-180955_png.jpg
train,80,000080.jpg,1469,1,T-beam,2,new-point-1,out_of_bbox,111.905,177.242,2,391,447,"[112.14, 15.27, 159.29, 165.69]",-2024-04-08-180955_png.jpg
train,82,000082.jpg,3250,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-1.848,29.259,2,416,416,"[0, 3, 44, 47]",og.jpg
train,82,000082.jpg,3271,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,133.977,-0.308,2,416,416,"[76.07, 0, 60.98, 48.05]",og.jpg
train,82,000082.jpg,3290,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,20.328,-0.616,2,416,416,"[12, 0, 61, 44]",og.jpg
train,82,000082.jpg,3290,3,Angle Bar,3,new-point-3,out_of_bbox,73.611,0.308,2,416,416,"[12, 0, 61, 44]",og.jpg
train,82,000082.jpg,3291,3,Angle Bar,3,new-point-3,out_of_bbox,200.503,8.624,1,416,416,"[142.6, 8.93, 31.11, 48.05]",og.jpg
train,82,000082.jpg,3292,3,Angle Bar,3,new-point-3,out_of_bbox,194.959,22.483,1,416,416,"[137.06, 22.79, 36.96, 48.05]",og.jpg
train,82,000082.jpg,3293,3,Angle Bar,3,new-point-3,out_of_bbox,193.727,40.347,1,416,416,"[135.82, 40.66, 38.19, 48.05]",og.jpg
train,82,000082.jpg,3294,3,Angle Bar,3,new-point-3,out_of_bbox,193.112,58.827,1,416,416,"[135.21, 59.13, 38.19, 48.05]",og.jpg
train,82,000082.jpg,3295,3,Angle Bar,3,new-point-3,out_of_bbox,191.88,79.77,1,416,416,"[133.98, 80.08, 39.42, 48.05]",og.jpg
train,82,000082.jpg,3296,3,Angle Bar,3,new-point-3,out_of_bbox,191.88,100.714,1,416,416,"[133.98, 101.02, 39.42, 48.05]",og.jpg
train,82,000082.jpg,3297,3,Angle Bar,3,new-point-3,out_of_bbox,191.88,120.117,1,416,416,"[133.98, 120.43, 39.42, 48.05]",og.jpg
train,82,000082.jpg,3298,3,Angle Bar,3,new-point-3,out_of_bbox,192.496,141.985,1,416,416,"[132.44, 138.9, 41.58, 48.05]",og.jpg
train,82,000082.jpg,3299,3,Angle Bar,3,new-point-3,out_of_bbox,195.268,166.316,1,416,416,"[135.21, 163.24, 38.81, 48.05]",og.jpg
train,82,000082.jpg,3300,3,Angle Bar,3,new-point-3,out_of_bbox,190.032,183.872,1,416,416,"[129.97, 180.79, 43.74, 48.05]",og.jpg
train,82,000082.jpg,3310,3,Angle Bar,1,new-point-0,out_of_bbox,88.159,213.924,1,416,416,"[23.96, 241.01, 128.8, 53.9]",og.jpg
train,82,000082.jpg,3312,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,41.305,429.698,2,416,416,"[0, 345.4, 104.16, 70.6]",og.jpg
train,82,000082.jpg,3313,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,166.454,429.081,1,416,416,"[98.02, 349.1, 75.8, 66.29]",og.jpg
train,82,000082.jpg,3313,3,Angle Bar,3,new-point-3,out_of_bbox,223.172,353.252,1,416,416,"[98.02, 349.1, 75.8, 66.29]",og.jpg
train,82,000082.jpg,3314,3,Angle Bar,3,new-point-3,out_of_bbox,222.555,310.714,1,416,416,"[97.41, 306.56, 75.8, 85.4]",og.jpg
train,82,000082.jpg,3315,3,Angle Bar,3,new-point-3,out_of_bbox,208.992,275.574,1,416,416,"[83.84, 271.42, 89.98, 85.4]",og.jpg
train,82,000082.jpg,3316,3,Angle Bar,3,new-point-3,out_of_bbox,199.128,234.268,1,416,416,"[78.29, 241.83, 96.76, 76.15]",og.jpg
train,82,000082.jpg,3317,3,Angle Bar,3,new-point-3,out_of_bbox,173.852,241.05,1,416,416,"[109.74, 240.59, 62.86, 44.09]",og.jpg
train,82,000082.jpg,3321,3,Angle Bar,2,new-point-1,out_of_image,276.807,416,2,416,416,"[264, 353, 112, 63]",og.jpg
train,82,000082.jpg,3321,3,Angle Bar,3,new-point-3,out_of_image,356.335,416,1,416,416,"[264, 353, 112, 63]",og.jpg
train,82,000082.jpg,3323,3,Angle Bar,2,new-point-1,out_of_bbox,174.468,291.603,2,416,416,"[174.47, 281.9, 132.52, 93.41]",og.jpg
train,82,000082.jpg,3325,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,260.778,441.411,1,416,416,"[184.95, 346.01, 144.85, 69.99]",og.jpg
train,82,000082.jpg,3326,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,435.736,308.745,2,416,416,"[322, 304, 94, 89]",og.jpg
train,82,000082.jpg,3327,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,385.223,432.843,1,416,416,"[322, 349, 94, 67]",og.jpg
train,82,000082.jpg,3327,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,435.736,353.06,1,416,416,"[322, 349, 94, 67]",og.jpg
train,82,000082.jpg,3328,3,Angle Bar,3,new-point-3,out_of_image,416,303.551,2,416,416,"[317.38, 268.8, 98.62, 92.44]",og.jpg
train,90,000090.jpg,7738,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-34.985,288.128,1,416,416,"[0, 239, 60, 52]",e327edd1-7.jpg
train,90,000090.jpg,7739,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-34.985,276.591,1,416,416,"[0, 227, 60, 52]",e327edd1-7.jpg
train,90,000090.jpg,7740,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-34.985,253.221,1,416,416,"[0, 204, 60, 52]",e327edd1-7.jpg
train,90,000090.jpg,7741,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-39.127,235.472,1,416,416,"[0, 188.95, 56.29, 43.28]",e327edd1-7.jpg
train,90,000090.jpg,7742,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-39.127,222.752,1,416,416,"[0, 176.23, 56.29, 43.28]",e327edd1-7.jpg
train,90,000090.jpg,7743,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-39.127,202.045,1,416,416,"[0, 155.52, 48.9, 41.51]",e327edd1-7.jpg
train,90,000090.jpg,7744,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-11.833,239.022,2,416,416,"[0, 216.76, 32.11, 26.42]",e327edd1-7.jpg
train,90,000090.jpg,7745,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-39.127,192.874,1,416,416,"[0, 146.35, 48.9, 41.51]",e327edd1-7.jpg
train,90,000090.jpg,7746,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-39.127,182.521,1,416,416,"[0, 136, 48.9, 41.51]",e327edd1-7.jpg
train,90,000090.jpg,7747,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-33.428,157.376,1,416,416,"[0, 123.28, 48.9, 41.51]",e327edd1-7.jpg
train,90,000090.jpg,7748,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,-7.396,110.932,2,416,416,"[0, 99, 41, 42]",e327edd1-7.jpg
train,90,000090.jpg,7748,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-40.823,134.302,1,416,416,"[0, 99, 41, 42]",e327edd1-7.jpg
train,92,000092.jpg,11159,3,Angle Bar,3,new-point-3,out_of_bbox,272.5,627.5,2,640,640,"[42.5, 472.5, 246.67, 154.17]",d5f3ab32-26_jpg
train,92,000092.jpg,11162,3,Angle Bar,1,new-point-0,out_of_bbox,386.667,154.167,2,640,640,"[286.67, 154.17, 190.83, 140.83]",d5f3ab32-26_jpg
train,92,000092.jpg,11163,3,Angle Bar,1,new-point-0,out_of_bbox,395.833,221.667,2,640,640,"[295.83, 221.67, 190.83, 140.83]",d5f3ab32-26_jpg
train,92,000092.jpg,11164,3,Angle Bar,1,new-point-0,out_of_bbox,390.833,281.667,2,640,640,"[290.83, 281.67, 190.83, 140.83]",d5f3ab32-26_jpg
train,92,000092.jpg,11166,3,Angle Bar,1,new-point-0,out_of_bbox,392.5,401.667,2,640,640,"[292.5, 401.67, 190.83, 140.83]",d5f3ab32-26_jpg
train,92,000092.jpg,11168,3,Angle Bar,1,new-point-0,out_of_bbox,541.667,86.667,2,640,640,"[441.67, 86.67, 190.83, 140.83]",d5f3ab32-26_jpg
train,92,000092.jpg,11178,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,118.333,-89.167,1,640,640,"[22.5, 0, 222.5, 69.17]",d5f3ab32-26_jpg
train,92,000092.jpg,11179,3,Angle Bar,2,new-point-1,out_of_bbox,3.333,236.667,2,640,640,"[5, 166.67, 130.83, 122.5]",d5f3ab32-26_jpg
train,92,000092.jpg,11184,3,Angle Bar,1,new-point-0,out_of_bbox,49.167,614.167,2,640,640,"[0, 455.83, 164.17, 151.67]",d5f3ab32-26_jpg
train,93,000093.jpg,3019,1,T-beam,4,new-point-3,out_of_bbox,180,23.715,2,347,210,"[100, 23.95, 154.52, 181.17]",-2024-04-08-181115_png.jpg
train,97,000097.jpg,5008,2,HI-Beam,5,new-point-4,out_of_bbox,462.895,179.024,2,574,1020,"[399.32, 118.94, 63.57, 66.43]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5013,2,HI-Beam,3,new-point-2,out_of_bbox,363.747,276.39,2,574,1020,"[363.75, 272.65, 66.9, 68.27]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5019,2,HI-Beam,6,new-point-5,out_of_bbox,378.649,503.891,2,574,1020,"[378.97, 443.3, 62.14, 62.65]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5020,2,HI-Beam,6,new-point-5,out_of_bbox,410.673,498.817,2,574,1020,"[410.74, 439.5, 63.98, 62.02]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5021,2,HI-Beam,6,new-point-5,out_of_bbox,444.029,504.526,2,574,1020,"[444.03, 442.54, 65.32, 64.2]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5027,2,HI-Beam,5,new-point-4,out_of_bbox,341.139,419.207,2,574,1020,"[277.95, 356.55, 63.03, 65.03]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5034,2,HI-Beam,5,new-point-4,out_of_bbox,296.273,269.869,2,574,1020,"[232.48, 208.54, 63.79, 65.13]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5042,2,HI-Beam,6,new-point-5,out_of_bbox,139.449,266.468,2,574,1020,"[139.64, 204.93, 61.16, 64.24]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5043,2,HI-Beam,3,new-point-2,out_of_bbox,108.693,213.826,2,574,1020,"[108.82, 210.63, 60.59, 63.6]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5047,2,HI-Beam,3,new-point-2,out_of_bbox,129.786,371.529,2,574,1020,"[129.94, 367.98, 64.86, 64.82]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,97,000097.jpg,5049,2,HI-Beam,3,new-point-2,out_of_bbox,67.949,373.282,2,574,1020,"[67.98, 370.94, 61.27, 64.88]",29f1f335-5da4-4a9b-b638-88294f28e2f8.jpg
train,100,000100.jpg,883,1,T-beam,3,new-point-2,out_of_bbox,113.643,3.497,2,216,144,"[20.7, 0.54, 92.64, 122.23]",-2024-04-08-181203_png.jpg
train,100,000100.jpg,884,1,T-beam,4,new-point-3,out_of_bbox,117.984,0,2,216,144,"[67.21, 0.47, 93.88, 121.93]",-2024-04-08-181203_png.jpg
train,104,000104.jpg,318,2,HI-Beam,3,new-point-2,out_of_bbox,583.333,30.401,2,921,550,"[585, 18.33, 218.67, 438.25]",7f2f593r_png.jpg
train,106,000106.jpg,10231,3,Angle Bar,2,new-point-1,out_of_bbox,186.35,1.213,2,416,416,"[187.1, 0, 51, 27.09]",16c3ab3b-13.jpg
train,106,000106.jpg,10233,3,Angle Bar,2,new-point-1,out_of_bbox,186.35,16.323,2,416,416,"[187.1, 0, 66.11, 42.2]",16c3ab3b-13.jpg
train,106,000106.jpg,10249,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,145.17,434.31,1,416,416,"[104.61, 351.41, 84.06, 64.59]",16c3ab3b-13.jpg
train,106,000106.jpg,10250,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,142.371,449.907,1,416,416,"[102.61, 367.01, 83.26, 47.79]",16c3ab3b-13.jpg
train,106,000106.jpg,10254,3,Angle Bar,1,new-point-0,out_of_bbox,302.738,165.966,1,416,416,"[235.95, 186.92, 132.89, 74.19]",16c3ab3b-13.jpg
train,106,000106.jpg,10259,3,Angle Bar,3,new-point-3,out_of_bbox,226.753,352.327,1,416,416,"[185.59, 349.07, 40.11, 45.4]",16c3ab3b-13.jpg
train,110,000110.jpg,2374,1,T-beam,4,new-point-3,out_of_bbox,92.25,101,2,271,186,"[75, 101.25, 56.5, 54.75]",images.jpg
train,113,000113.jpg,4847,2,HI-Beam,3,new-point-2,out_of_bbox,63.965,495.871,2,486,1080,"[64.03, 493.22, 29.67, 56.73]",04584b4c-44e5-41bd-ba2d-7cd0e878ba79.jpg
train,114,000114.jpg,812,2,HI-Beam,3,new-point-2,out_of_bbox,374.717,207.52,2,608,1080,"[300.4, 207.59, 76.22, 31.17]",194277bf-3501-4f42-857d-3edfb330c2c2.jpg
train,114,000114.jpg,838,2,HI-Beam,2,new-point-1,out_of_bbox,288.646,358.727,2,608,1080,"[288.85, 357.01, 31.89, 85.31]",194277bf-3501-4f42-857d-3edfb330c2c2.jpg
train,114,000114.jpg,846,2,HI-Beam,2,new-point-1,out_of_bbox,446.575,459.126,2,608,1080,"[446.58, 457.2, 29.72, 72.69]",194277bf-3501-4f42-857d-3edfb330c2c2.jpg
train,114,000114.jpg,853,2,HI-Beam,6,new-point-5,out_of_bbox,354.367,529.544,2,608,1080,"[324.82, 457.78, 29.5, 73.11]",194277bf-3501-4f42-857d-3edfb330c2c2.jpg
train,114,000114.jpg,856,2,HI-Beam,5,new-point-4,out_of_bbox,262.403,533.567,2,608,1080,"[262.65, 460.58, 28.84, 74.7]",194277bf-3501-4f42-857d-3edfb330c2c2.jpg
train,118,000118.jpg,7940,1,T-beam,2,new-point-1,out_of_bbox,74.799,276.365,2,550,550,"[74.8, 270.99, 52.41, 47.25]",Welded-Steel-Section-with-T-Shape.jpg
train,118,000118.jpg,7941,1,T-beam,2,new-point-1,out_of_bbox,58.419,338.997,2,550,550,"[58.42, 314.96, 49.5, 41.2]",Welded-Steel-Section-with-T-Shape.jpg
train,118,000118.jpg,7945,1,T-beam,3,new-point-2,out_of_bbox,153.419,285.832,1,550,550,"[153.42, 283.54, 55.14, 49.63]",Welded-Steel-Section-with-T-Shape.jpg
train,120,000120.jpg,8043,1,T-beam,1,new-point-0,out_of_image_and_out_of_bbox,641,207.5,2,640,640,"[140.17, 91.67, 499.83, 262.5]",-_20230708190552_png_jpg
train,120,000120.jpg,8043,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,661,74.167,2,640,640,"[140.17, 91.67, 499.83, 262.5]",-_20230708190552_png_jpg
train,121,000121.jpg,4216,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,85.833,657.667,1,640,640,"[99, 186, 255, 454]",-_20230708190548_png_jpg
train,124,000124.jpg,703,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,646.667,45,2,640,640,"[362.5, 27.5, 273.33, 570.83]",-2024-04-08-181332_png_jpg
train,125,000125.jpg,9765,2,HI-Beam,6,new-point-5,out_of_bbox,305.298,185.998,2,500,500,"[305.3, 99.69, 45.11, 88.65]",steelbeam100.jpg
train,125,000125.jpg,9769,2,HI-Beam,6,new-point-5,out_of_bbox,233.485,193.582,2,500,500,"[190.72, 108.08, 42.67, 87.31]",steelbeam100.jpg
train,125,000125.jpg,9771,2,HI-Beam,6,new-point-5,out_of_bbox,189.819,194.484,2,500,500,"[146.69, 111.6, 42.76, 87.4]",steelbeam100.jpg
train,125,000125.jpg,9773,2,HI-Beam,2,new-point-1,out_of_bbox,214.539,263.394,2,500,500,"[171.23, 183.61, 43.3, 83.62]",steelbeam100.jpg
train,125,000125.jpg,9783,2,HI-Beam,5,new-point-4,out_of_bbox,414.282,258.704,2,500,500,"[414.46, 175.47, 49.44, 86.66]",steelbeam100.jpg
train,125,000125.jpg,9785,2,HI-Beam,6,new-point-5,out_of_bbox,314.014,363.424,2,500,500,"[314.11, 284.53, 41.86, 81.29]",steelbeam100.jpg
train,125,000125.jpg,9786,2,HI-Beam,6,new-point-5,out_of_bbox,336.008,351.221,2,500,500,"[336.01, 273.45, 44.73, 82.03]",steelbeam100.jpg
