master_id,final_split,fold,file_name,orig_split,orig_image_id,source_group,source_name,md5,sha256,width,height,annotation_count,is_negative,class_names,Channel,T-beam,HI-Beam,Angle Bar,Sheet Pile
395,train,7,000395.jpg,train,455,-2024-04-08-181235_png_jpg,-2024-04-08-181235_png_jpg,8635c38cd34046255e5e4e1f81bf91ea,d3d92c785dc97df4191594ec8f8baa0ee7246d405f94e395ee59f572d39a3d1d,640,640,5,False,T-beam,0,5,0,0,0
396,train,4,000396.jpg,train,0,-_20230924182506.png,-_20230924182506.png,86388a486e75de80061654a9a84baf65,53a95f777e31ae1e810696826a25f58d9889a08a5e3edd25ee71791a558e286d,484,283,5,False,T-beam,0,5,0,0,0
397,train,0,000397.jpg,test,41,-2024-04-08-181746.png,-2024-04-08-181746.png,8645fc84b501bc1e0ad6e70b2373108a,cb09e0f5b0205ef60b9497f2917769c83d4db90a6057e32564b5babb0c16c5c8,215,160,5,False,T-beam,0,5,0,0,0
398,valid,2,000398.jpg,train,160,-2024-04-08-181009_png_jpg,-2024-04-08-181009_png_jpg,86521c427de581b9cdee054eb2d7fc45,cce03772db32d939c14616a1fe06ca820508e4a826000b21023473e5b63b9a9d,640,640,5,False,T-beam,0,5,0,0,0
399,train,8,000399.jpg,train,273,steelbeam21.jpg,steelbeam21.jpg,86585f8cd8c73b3fe823fe1cbb533a55,c4a8d0023534171101dfed14a7ba1a2e1fcd971597877ac1e4c2e9674b053f55,500,500,4,False,HI-Beam,0,0,4,0,0
400,train,1,000400.jpg,train,197,YARD-J-LORONG-TIKUS.jpg,YARD-J-LORONG-TIKUS.jpg,869058a4d713c684b97e38561089fae9,7986ae45e56ad975e760e37c2ceee03ccc3ba072ddafc5d9a85554c16029771c,960,1280,0,True,,0,0,0,0,0
401,valid,2,000401.jpg,train,309,-2024-04-08-181819.png,-2024-04-08-181819.png,86b174dfabf24c515b207c876c3f7b49,c6595f2360c9ce735815a4f222e90a439fdf4016ca6c425fd4f37233d5553b73,184,234,10,False,T-beam,0,10,0,0,0
402,test,6,000402.jpg,train,78,-2024-04-08-181409_png_jpg,-2024-04-08-181409_png_jpg,88160bfaa7ae347ae226fd7c12a9451c,6e1e11392246c37194856a0a3c44d4d8c121e1faf8fc16130213cda95903ef31,640,640,5,False,T-beam,0,5,0,0,0
403,test,6,000403.jpg,train,274,-2024-04-09-190707.png,-2024-04-09-190707.png,8858705919b280c271452fb3d36d2c45,432287d69b2656a4e69096f155021f35ed3bd24b15ef9a9ca3e64244f8b9855a,351,174,6,False,T-beam,0,6,0,0,0
404,train,0,000404.jpg,train,19,-_20240404161215_png.jpg,-_20240404161215_png.jpg,88c83080cf8ca3a4c0fe1bffd174e108,edede35f904eb93ec10f629e5bdfc82208c32c43713d570e390c7cd443e61763,640,883,2,False,T-beam,0,2,0,0,0
405,train,7,000405.jpg,test,67,47791c27-13db-4650-bda9-5b1dd804f321.jpg,47791c27-13db-4650-bda9-5b1dd804f321.jpg,88f9964eb0db863e5a62894013d8edbd,9340463dd62d600564d7331efa93dc1afa17340617f56b445a9ec22892ce3237,960,540,262,False,Channel,262,0,0,0,0
406,train,1,000406.jpg,train,265,-2024-04-08-181425.png,-2024-04-08-181425.png,891105224535883e2b488a9ab1ca1a1e,1c5febd00e303a51be3ecc045cf9605fac9ee53f7c7217a2384eca081f899253,414,262,5,False,T-beam,0,5,0,0,0
407,test,6,000407.jpg,train,29,-_20230924182518_png_jpg,-_20230924182518_png_jpg,89249e7d45cc8bae5eb8d1c01b6db761,2b820334e217950bf7219241260bcd043fc4d1d1bf02b2bc5110c86b25105ab3,640,640,5,False,T-beam,0,5,0,0,0
408,train,3,000408.jpg,train,151,-_20230924182518.png,-_20230924182518.png,89a031ee017e6265bc85ef353ff1216a,e9c429254e89e0bf13b370a1aaaf29c2040d93406c2b0f63ea63425e7137435c,483,273,5,False,T-beam,0,5,0,0,0
409,test,6,000409.jpg,valid,59,WH-K-4.jpg,WH-K-4.jpg,8a28e79455276b82d8743892e8ade710,b8c3ff63db02fe40f1a4eca220e0b420fd9e387f79f9a77841b24c70642c19a1,960,1280,0,True,,0,0,0,0,0
410,train,1,000410.jpg,test,45,img_73.jpg,img_73.jpg,8a7a6eaa4308b118787e71b0b719af97,eb6f534b6d389d6d4670428d870c2d537ba02c8475287787befa9393bf7ea094,259,300,1,False,HI-Beam,0,0,1,0,0
411,train,3,000411.jpg,train,558,steelbeam54.jpg,steelbeam54.jpg,8be28e75cf3fe1d0f19765c8e0acaa9a,418e739b39701da877f7b0bdecf5669d5060b08d2b61b2be3966e4af76623097,891,500,8,False,HI-Beam,0,0,8,0,0
412,train,3,000412.jpg,train,297,-2024-04-08-175806_png.jpg,-2024-04-08-175806_png.jpg,8cd75920ecba62c1ab74d0b79f25974b,be5342a0251e47bdba3b12a967997468f0f45b978508423f9ba8d9deb7896297,477,346,8,False,HI-Beam,0,0,8,0,0
413,train,1,000413.jpg,train,281,-_20230924182515_png_jpg,-_20230924182515_png_jpg,8ce8c5759d816ca03762b896a4bc4534,5facda8863d39701dc946c3f8c7941e53bdaebe95dd3347eda29126148f96ad7,640,640,10,False,T-beam,0,10,0,0,0
414,train,7,000414.jpg,train,576,-_20230924182503_png,-_20230924182503_png,8d45326a5da951f86cc8ccafaad2a251,d4cde88fbdf56bbcfde2edba42d22d1ffc3658b034445587c043c64f8a791331,640,640,5,False,T-beam,0,5,0,0,0
415,train,5,000415.jpg,train,50,-2024-04-08-181430_png.jpg,-2024-04-08-181430_png.jpg,8d54ccdbed104f19f795c0ed9e42c4c8,9fbe6b6ce56ac61316aca2878a946142d9fcf3a9829898dbedfa30c9265e2dcf,410,248,5,False,T-beam,0,5,0,0,0
416,train,5,000416.jpg,train,392,-2024-04-09-190619.png,-2024-04-09-190619.png,8d6808d004eb73d126b0ba3e663652b1,4ef4f6f0a8f6cd754c183ee258743a46d65165809c26eec9582ca53f8c40acff,292,201,6,False,T-beam,0,6,0,0,0
417,train,7,000417.jpg,train,323,-2024-04-08-181453_png,-2024-04-08-181453_png,8df60a5252f0ec239d5deab1093873e4,9b5f226ba80923c95e5121233a57f966bfa5cd18f72511efce5ae377270b2abd,640,640,5,False,T-beam,0,5,0,0,0
418,train,1,000418.jpg,train,521,2b13b33baf8efae5a7c98d265a29d9b_png_jpg,2b13b33baf8efae5a7c98d265a29d9b_png_jpg,8e529e98818bc039940c6696f40d4200,f54a8b5912c38c807c07b54b87fde62e962c0fc9a78c007269c25cc53b909ee9,640,640,10,False,T-beam,0,10,0,0,0
419,valid,2,000419.jpg,valid,70,c58c53af-4792-4ce9-82d5-48642c074a7f.jpg,c58c53af-4792-4ce9-82d5-48642c074a7f.jpg,8e8047dfa590fab37411d5570a6e5c75,c01274cb66e6589e146b3590cd9aad78c5c8ffea34bc0312efa4e91b9fb6819c,867,1156,475,False,Channel,475,0,0,0,0
420,train,7,000420.jpg,train,436,d5f3ab32-26.jpg,d5f3ab32-26.jpg,902dd11a1e4654bae865696bef1f1221,b92a967d32495379068f5eb4b45012dbcfd64cc7ea82ca174479e6365f778a98,416,416,32,False,Angle Bar,0,0,0,32,0
421,train,8,000421.jpg,train,326,8c41814c-8_jpg,8c41814c-8_jpg,905a0deab7acc1b32b618531dbc94867,236e51bb21a9b9449bfc8e97808b10971dfc6d2eec149af9cb6bd87b7a6c88b5,640,640,6,False,Angle Bar,0,0,0,6,0
422,train,5,000422.jpg,test,59,c048c3db-14_jpeg.jpg,c048c3db-14_jpeg.jpg,90602de6bb71a973fce21aefa6b1121c,85837ae8a0449cc75f70a0862887087fd46371dd10c33a9edcdb9683499affd1,416,416,23,False,Angle Bar,0,0,0,23,0
423,train,9,000423.jpg,train,109,ddf31c9f68566960fe78a1d6bd88ecb_png,ddf31c9f68566960fe78a1d6bd88ecb_png,90618ed7890580c424fe6be0dcaf4ceb,19ae27896b8e7bd5ffb6c1a5296d409f94a2fa07a86aa3ff8caad5cacca6feae,640,640,4,False,T-beam,0,4,0,0,0
424,train,4,000424.jpg,train,258,-_20230708190618_png.jpg,-_20230708190618_png.jpg,907e1e0d09ff1608fc462b41474efd6a,3e9b6044f19000ef7a709ae10da174edf1d9ba0ab35b025872627d0e1e18010d,595,502,4,False,T-beam,0,4,0,0,0
425,train,7,000425.jpg,test,50,-2024-04-08-181703_png_jpg,-2024-04-08-181703_png_jpg,91d11d2448d8eb28f99fa30c1b9076b5,190174d5cc6eb920fbd00764173ce0380d26e062544e23d01cba17898e127649,640,640,5,False,T-beam,0,5,0,0,0
426,train,8,000426.jpg,train,215,-_20230708190552_png_jpg,-_20230708190552_png_jpg,9200c0e7651b49e2a9c688c964d52397,ac32af9bd9f593f9571728a599ac20b8759e07227675a159157ed3246e88ac22,640,640,2,False,T-beam,0,2,0,0,0
427,test,6,000427.jpg,valid,48,-2024-04-09-190716_png_jpg,-2024-04-09-190716_png_jpg,92391af4ffb284d8ebc9bccd4a161948,902a84091b5091a10899edf11d235c5c97f269ce0b5ea8f5cf4673a5a9a2aa54,640,640,6,False,T-beam,0,6,0,0,0
428,valid,2,000428.jpg,train,464,52a9972f9c6177ed93c9ee9718fb72a.png,52a9972f9c6177ed93c9ee9718fb72a.png,928675dbde294f58c6aed45c7d490543,873503eeb4920c5486ab810caee4525d799260788fc41204573634b0b5992af7,575,597,10,False,T-beam,0,10,0,0,0
429,train,5,000429.jpg,train,180,fe395024-27.jpg,fe395024-27.jpg,929c1855eef12ce17798df44ce3d107a,2dc1ead95bc8fee26b145e01b92b2f553d13b3ae5d8a25ade4193d02f76514e8,416,416,33,False,Angle Bar,0,0,0,33,0
430,train,1,000430.jpg,train,43,-2024-04-10-133618.png,-2024-04-10-133618.png,92c522f26e5327dbeccbbad0a4ce2db1,bcb397fcc609fdf6b34be3686a04f7d01edd0e312045a3aa36fb22c9df5aa00a,233,131,4,False,T-beam,0,4,0,0,0
431,test,6,000431.jpg,train,202,-2024-04-08-181353_png_jpg,-2024-04-08-181353_png_jpg,94cd7ba596a2b5b4aaa1ead15e9a01cc,9457cc79b29173adfb0daabbf19ff99340a66ce6fee4df0cc4d80783d4d73854,640,640,5,False,T-beam,0,5,0,0,0
432,train,5,000432.jpg,train,114,-2024-04-08-181332_png_jpg,-2024-04-08-181332_png_jpg,9526dbddf92d700f7ff09ded840d0a7a,0a1039a789ba09303e92fd1205ee42852d55b97786ab05655152f9c2a0f83068,640,640,5,False,T-beam,0,5,0,0,0
433,test,6,000433.jpg,train,452,-_20230924182448_png.jpg,-_20230924182448_png.jpg,964acadf35e8a10c2fd34cdfbbe6a292,507e732067e18afc24c5f6849c5b55971a2a44e9a126e13667dc0cf2a1d92b67,1290,1050,4,False,HI-Beam,0,0,4,0,0
434,train,5,000434.jpg,train,82,d01bdd40-12.jpg,d01bdd40-12.jpg,96c5f3866f1da858d1f4fbe7a3d180a3,7c15d3188287ffdb1a45fc8cfe9ae1c1cf81ce392b4451e58ec0d6412df15849,416,416,38,False,Angle Bar,0,0,0,38,0
435,train,5,000435.jpg,train,126,-_20230708190548_png_jpg,-_20230708190548_png_jpg,96d237067117ca71286d26d855a75e99,79387cc1b34e8db3f911247421f70157a496d6d7f6e999ef981810b2dea2245e,640,640,3,False,T-beam,0,3,0,0,0
436,train,1,000436.jpg,train,481,-_20240404161215_png_jpg,-_20240404161215_png_jpg,96d6c068b17601312cd528350ffb44b6,e5392295a074e33462cdd35868a4944e74f76d3adb7e07be3aa59dd3d244b859,640,640,3,False,T-beam,0,3,0,0,0
437,train,9,000437.jpg,train,367,-2024-04-08-181729.png,-2024-04-08-181729.png,971720c7920c4a54a2e26f0155bfe30b,9e247e15bf499179d71f050a92c388325f02ea03f5aebbfd8f09c67dc52052bf,220,167,5,False,T-beam,0,5,0,0,0
438,train,3,000438.jpg,valid,37,2ea78bdd-bce1-4012-b19e-68c24bef3647.jpg,2ea78bdd-bce1-4012-b19e-68c24bef3647.jpg,9743b8f83e6f5ea614ff21dd984ebc40,1bdba7c2825793ca1c2a4f58213eeaa9797db75ba072af305b3730a40956b0c4,574,1020,195,False,HI-Beam,0,0,195,0,0
439,train,1,000439.jpg,train,168,WH-K-3.jpg,WH-K-3.jpg,97508a1321792926336d5be20dcc8193,3bed0be3af4e3d2369e137059044bf8e0119890977768598b54bcdcd37380d94,720,1280,0,True,,0,0,0,0,0
440,valid,2,000440.jpg,train,263,-2024-04-10-132159_png_jpg,-2024-04-10-132159_png_jpg,975396d271e398ec0007869be59796e2,31f74f6623c86926e424d01f1c7240dd696e32254e0db6c55c84f77b24021a6a,640,640,7,False,T-beam,0,7,0,0,0
441,train,5,000441.jpg,test,55,e6c6ea18-15_jpg,e6c6ea18-15_jpg,982c91a22e22138bed66e1962312aa9c,1d3220cfcbfc1c889a08a5f1c2fa0cf37572e7e260093d65a2274f5c9296cece,640,640,15,False,Angle Bar,0,0,0,15,0
442,train,8,000442.jpg,train,325,-2024-04-08-181609_png_jpg,-2024-04-08-181609_png_jpg,9894f8aed69cc94d0cd4952e5b58d586,c60c90bc77dbe0996cc95e1cb2fc086277a820d9f06dfedda6e02b2168937ad6,640,640,8,False,T-beam,0,8,0,0,0
443,train,1,000443.jpg,valid,19,-2024-04-08-181616_png,-2024-04-08-181616_png,98ceb0bdd13405494e2f500c55019fdf,acf0af53edec403b07406ff56078847d0ef295c0c37e0429ff4ef820b9df6fda,640,640,8,False,T-beam,0,8,0,0,0
444,train,3,000444.jpg,train,243,-2024-04-09-190957_png_jpg,-2024-04-09-190957_png_jpg,9963c59d1e182c589d2b46236f01e5b8,e9500e9de747a7733886bcb63b6c5035073cfaa0fe8d1b9cb1c67210d2fcce01,640,640,14,False,T-beam,0,14,0,0,0
445,test,6,000445.jpg,train,335,-2024-04-09-190957.png,-2024-04-09-190957.png,998a34a770e77ceb6aa2035a3a2ddf0c,8ce0dc22eb0ada3850c9dc3e4f72b4fd181904e1d7eccdb8b73590bca75f2eed,625,708,15,False,T-beam,0,15,0,0,0
446,test,6,000446.jpg,train,208,c8902ef8e99e0a92d38e98ccb831d94_png_jpg,c8902ef8e99e0a92d38e98ccb831d94_png_jpg,9a22422b4d7d6bf021036d8067516b5e,dc3949d3d7c5c59315e27f8ce37068c4e9e949677179dbf4c13110cd82d27b1c,640,640,10,False,T-beam,0,10,0,0,0
447,train,8,000447.jpg,valid,34,img_137.jpg,img_137.jpg,9a73279501980617f37a07d58032552d,d16aaa9277a291b481de096eb62e46d779917e566b2fc0b240faebf28d854e28,500,500,1,False,HI-Beam,0,0,1,0,0
448,train,4,000448.jpg,test,69,-2024-04-08-175631.png,-2024-04-08-175631.png,9b51a70215210829fb51a490ed736eb7,d3deb7c3c3d95abb45ef7adbc54d1036714888a2e63bc53a0a6a7036d3ad1521,435,287,2,False,HI-Beam,0,0,2,0,0
449,train,7,000449.jpg,train,534,-2024-04-10-132306_png_jpg,-2024-04-10-132306_png_jpg,9b55b9d9d07e08f492dc5d46f02ca790,96fe01f1f7197e0d04e1921f7ea515c8d6f8c5b9e1cc3e8c197cace9db439a56,640,640,6,False,T-beam,0,6,0,0,0
450,train,8,000450.jpg,train,302,f3336d5d-4d55-453c-8a26-5c7ff938f84d.jpg,f3336d5d-4d55-453c-8a26-5c7ff938f84d.jpg,9baad66e5f4623d38a7da14fa8811e46,9d7e6a4f8620553d06efdf540c3c318e795f16d0c1cdf877b7568b7d52f917d5,486,1080,28,False,HI-Beam,0,0,28,0,0
451,train,8,000451.jpg,train,435,-2024-04-08-181030_png_jpg,-2024-04-08-181030_png_jpg,9bb2b0c8e6be814b50276750cdd1398d,88825f3b6147929f4a9fe2bc923d52e62a4eff40a6b86ba0eb550278d410a4c8,640,640,4,False,T-beam,0,4,0,0,0
452,valid,2,000452.jpg,train,427,bd9682d2-3730-412c-a7c2-d41bafdd9416_png,bd9682d2-3730-412c-a7c2-d41bafdd9416_png,9d0af75df9281d0c4c4fd4f79dce39e7,a68f2df1eab982815b7e2b7efdc8ce843b9d76870ff03f2d1d5d4905b99a3ca0,640,640,5,False,T-beam,0,5,0,0,0
453,train,7,000453.jpg,train,24,a11e48597575f2867df096f0aff0f8c.png,a11e48597575f2867df096f0aff0f8c.png,9d8e8f777e6d8dd167533a8560bb4ecd,eaac90c90eb6cf080b1d4a0bc1791448a0cbb504f28a82318e6a683e073b5879,456,575,10,False,T-beam,0,10,0,0,0
454,valid,2,000454.jpg,train,289,xc066iwm_png_jpg,xc066iwm_png_jpg,9e20cf3721022450f40f187f6f163581,c9c1ae1a2ce834edbfa5eb68e34fddcac0139c09272b7c9714401793cf5d73f2,640,640,8,False,T-beam,0,8,0,0,0
455,train,1,000455.jpg,train,48,-2024-04-08-181746_png_jpg,-2024-04-08-181746_png_jpg,9e441433ac7b51a9319ef558c9c0eac4,75d9f5e9a79073a55a37926823ac7d209c8a4753fafd2634ba166fce00a2fc7d,640,640,5,False,T-beam,0,5,0,0,0
456,valid,2,000456.jpg,train,175,-2024-04-10-132159_png_jpg,-2024-04-10-132159_png_jpg,9e473d5c722be0ea1b1585b2eeb34513,3347a540d4b8b1f483967034978b49c93ea40e3adf35e5ea4f89f3b7147335d7,640,640,5,False,T-beam,0,5,0,0,0
457,train,5,000457.jpg,train,298,-_20230708190618_png_jpg,-_20230708190618_png_jpg,9f238cf43f0601fca9cc5fd0f4d91041,77a884ce2c228cae2544234216068cf857c96571b2f328a4df0eb62f0412a9bc,640,640,4,False,T-beam,0,4,0,0,0
458,train,4,000458.jpg,train,471,-_20240404161218_png_jpg,-_20240404161218_png_jpg,9f6511f05f538d10eb6366e61e38421d,0eafaf4d91b5ec1899f7bc8ef8a6b229847f17f5e9743890bd102b210d759808,640,640,7,False,T-beam,0,7,0,0,0
459,train,8,000459.jpg,train,136,-2024-04-09-190619_png_jpg,-2024-04-09-190619_png_jpg,9f7a651c5fe6d615a62f75c21605aa90,73943b13add4d1c62f5ff656fd87755f111737986b67fa5063836e49ed9b714c,640,640,6,False,T-beam,0,6,0,0,0
460,train,9,000460.jpg,train,578,9755406a-8517-4ae6-b24d-1230487eeb40.jpg,9755406a-8517-4ae6-b24d-1230487eeb40.jpg,9f82a461a602bca366afdc9676d78837,7066d393f92140827268925a09adfab0bf7b5a57e149e2efaea6cd5e9331fd3f,608,1080,144,False,HI-Beam,0,0,144,0,0
461,valid,2,000461.jpg,valid,25,-2024-04-08-181115_png_jpg,-2024-04-08-181115_png_jpg,9fd8c65152c5300a2c9d9ce33cb80d0c,94e8b562a47669357eec1bc5afe29fae25e7986ca146223b1ca8b83b074ae35e,640,640,3,False,T-beam,0,3,0,0,0
462,train,9,000462.jpg,train,398,-_20230924182503.png,-_20230924182503.png,a01908d5a2f929eff5e76dbd8c68192f,4e98f90527108f3fb6876af4d357985950e1e9def6102d40aa09e609ac4ac51c,466,315,5,False,T-beam,0,5,0,0,0
463,valid,2,000463.jpg,train,411,-2024-04-08-181520_png_jpg,-2024-04-08-181520_png_jpg,a02238d57e57ab83442bcf7bb2542450,49419f0fa8397d2a4071ee5c253560b8a4878f24e30d6b5ea2d867bc1deccfd8,640,640,5,False,T-beam,0,5,0,0,0
464,train,9,000464.jpg,train,56,img_98.jpg,img_98.jpg,a0536acb0b4f439c4fbe68ed62ee914a,4ab2bf7718d55b1b1b797db106be63e3fb4fead3444f270d6bf45cb6d1e0b32d,500,500,2,False,HI-Beam,0,0,2,0,0
465,train,4,000465.jpg,train,135,-2024-04-09-190700_png_jpg,-2024-04-09-190700_png_jpg,a0e359fde19265d41821cb3436abd11b,7f50473636ca78e1d785adc3c7b57ece68a15904733ad70cb0e3e687bdd1cf44,640,640,5,False,T-beam,0,5,0,0,0
466,train,7,000466.jpg,train,591,-_20230708190552.png,-_20230708190552.png,a204fd3b2233149721550ab5f1d15218,20e08d39a8bfd69007d35beb20b343088f9120e3f5004b4729bfdf6016a4b2be,912,651,2,False,T-beam,0,2,0,0,0
467,train,1,000467.jpg,train,388,-2024-04-08-181107_png_jpg,-2024-04-08-181107_png_jpg,a2562fcb4de7d751964671a8d9b715ec,86842a42784a53a58377b8a15b7eaa704a431d66de574e8ed84607588ecce9b8,640,640,6,False,T-beam,0,6,0,0,0
468,train,4,000468.jpg,train,354,5baa02c65ffc09eaf3235a2eb5be451_png.jpg,5baa02c65ffc09eaf3235a2eb5be451_png.jpg,a2bdb63b04be0f16481d1692679aa560,2032ad23d0efb8e932a108dbd6e1fcbf5de9207fbe7eabcd4b0ba762765a4fdd,889,741,12,False,HI-Beam,0,0,12,0,0
469,train,9,000469.jpg,valid,4,-2024-04-08-181248_png_jpg,-2024-04-08-181248_png_jpg,a32ef85eb3fbc5a70a49113ee1e36b5c,7d924f4b853d26c5c4557bb9f138b6b66b6201c03dda187493c317e3ac7ccc03,640,640,10,False,T-beam,0,10,0,0,0
470,train,5,000470.jpg,train,465,-2024-04-09-190744_png_jpg,-2024-04-09-190744_png_jpg,a3e5528cf53f4f861fe5f42f7334b527,f384655e95be2ffe86b07480c9f3c4d28775fa91980081e257ea86d0144a9029,640,640,6,False,T-beam,0,6,0,0,0
471,train,3,000471.jpg,train,132,-2024-04-09-190648_png_jpg,-2024-04-09-190648_png_jpg,a507bff15feadd2c08231269f756c601,ccaf049512abccb97396c17923c208a4a8527dbcc4d091c5ca4a7f662f83f121,640,640,8,False,T-beam,0,8,0,0,0
472,train,5,000472.jpg,train,71,WhatsApp-Image-2024-12-11-at-16-37-00_5e56e57e_jpg,WhatsApp-Image-2024-12-11-at-16-37-00_5e56e57e_jpg,a55ead0654570483c7a9424d5c37822a,39f6ffca7b971c16b651a27c410fb6aa6cd89712d2ea27113f1e1b474849e64e,640,640,0,True,,0,0,0,0,0
473,train,9,000473.jpg,train,319,-_20230924182454_png.jpg,-_20230924182454_png.jpg,a60d452bffd999b0bf3a1f29a6a0aa3f,ffeeff3371110221158bc7ee71d9ff5b07bdc2ddec0858f7a35e2cb20bcd2494,730,564,4,False,HI-Beam,0,0,4,0,0
474,valid,2,000474.jpg,train,167,-2024-04-08-181107.png,-2024-04-08-181107.png,a71afccb8302b4360b0e112fb4663196,ec12628dec535f219c3fcdb5e36abd234cad3b82282ca4699e0f45000f80e901,356,237,3,False,T-beam,0,3,0,0,0
475,train,1,000475.jpg,train,494,-_20240404161215_png_jpg,-_20240404161215_png_jpg,a741fdd0ea3fb3067fba033fb3e621ec,5674cc406ad9b40d1995debb4489d14d337f79d184555d3b51554d8e96b545af,640,640,2,False,T-beam,0,2,0,0,0
476,train,5,000476.jpg,train,490,-2024-04-08-181137.png,-2024-04-08-181137.png,a77ad1eceb67059950355bce0f0d7a80,c76ba7410b7e4001feb9ab70d5e28a596dba27e3d3ffc06f5bd36c9879890be3,218,229,10,False,T-beam,0,10,0,0,0
477,train,0,000477.jpg,train,290,b2493ca8-652e-4282-a8fc-95dea3f64391.jpg,b2493ca8-652e-4282-a8fc-95dea3f64391.jpg,a78b3ea145119630a5368981f588941c,ef7f45a1dab2c070552583210f27f424621ced05c5c896a8bd970a36a5fc35c2,1020,574,498,False,Channel,498,0,0,0,0
478,train,8,000478.jpg,train,2,0f4060d50c39f101b100626f93d1f04_png_jpg,0f4060d50c39f101b100626f93d1f04_png_jpg,a7ad3b83b52d99412c735776558cbfaa,173246e1d223ef38e35d052dcb3023df9fe2530ab7132979fda4a9975d2178b5,640,640,10,False,T-beam,0,10,0,0,0
479,train,4,000479.jpg,train,343,-2024-04-08-181425_png_jpg,-2024-04-08-181425_png_jpg,a7b300f2095fa1063f7e158e4f43835d,0154faca33a50d38a8a2287caf43857832e752db30e185566efe204aac7fdb4b,640,640,5,False,T-beam,0,5,0,0,0
480,train,4,000480.jpg,train,15,-2024-04-08-180945_png_jpg,-2024-04-08-180945_png_jpg,a865962640f686e59d01dad475100c58,62e8e1a4230a3eda5129083ea19b1da4174e6c3a4e7697c6dc4c251372a54e6f,640,640,10,False,T-beam,0,10,0,0,0
481,train,5,000481.jpg,train,470,-2024-04-10-131727_png_jpg,-2024-04-10-131727_png_jpg,a87c726e29a5a33e593966ae43956281,af7f6b362150f5a938e2169e0b10c97d8f019a580462ed3a8212df995e0b3722,640,640,6,False,T-beam,0,6,0,0,0
482,train,9,000482.jpg,train,497,-_20230924182515_png.jpg,-_20230924182515_png.jpg,a8a5f841da0cf57060c9658fcdb54649,fa5616c163a34d9096491b38aea154889ceea662d8dc62cbc3e0a2f56d68cfcf,501,516,10,False,T-beam,0,10,0,0,0
483,train,1,000483.jpg,test,9,8hofgt5m_png.jpg,8hofgt5m_png.jpg,a8d88a6d2d0669cea5ea01ce3809e4bc,e9c9df813d6a3d0aa02879d7f109922dd2578737018f3f5b407a78e91e4eb14d,286,286,3,False,HI-Beam,0,0,3,0,0
484,train,1,000484.jpg,train,431,-2024-04-09-190603.png,-2024-04-09-190603.png,a8f2791c91baf581ef2ce401afca381b,cd89f8390c6516925726cd84ee16161bb5e8b8c51b5baa4c2e67cce3dba18d41,366,215,6,False,T-beam,0,6,0,0,0
485,train,1,000485.jpg,train,248,-_20230924182515_png_jpg,-_20230924182515_png_jpg,a90c988e2aba4b1159662af2d7428204,927cc96f96837fc9f68f64f902fea5ed87cb6d310b1700be8db81d1ab1c80073,640,640,10,False,T-beam,0,10,0,0,0
486,train,5,000486.jpg,test,32,-2024-04-10-132306_png.jpg,-2024-04-10-132306_png.jpg,a91e639e6f60e0e416ca5a579b37ab57,8df2eaac98d14137a9a26279eb2af268805b0f2bf7799d55461c76a81feb3628,471,329,6,False,T-beam,0,6,0,0,0
487,train,0,000487.jpg,train,522,-2024-04-08-181403_png_jpg,-2024-04-08-181403_png_jpg,a956bef60d773a1d17bde074edb0ae0f,cafe51fbd1991822396772ed7851b2218bf906ed8f91792de7a28fab37fa628b,640,640,5,False,T-beam,0,5,0,0,0
488,train,0,000488.jpg,valid,11,-2024-04-08-180015_png.jpg,-2024-04-08-180015_png.jpg,a97d9fe3e8e79d67ed4934b684318a48,4c3e74f2224758bb3b331e91c3debbe96c9435bf2921428ec5c370659cf29c31,469,342,4,False,HI-Beam,0,0,4,0,0
489,train,7,000489.jpg,valid,3,-2024-04-10-132306_png_jpg,-2024-04-10-132306_png_jpg,a9cfdb327328c061261fb5b86b3996ac,566fc6c5aa72098354ccea53f61ae91931ed7049863a239d5f50f33df68014c5,640,640,6,False,T-beam,0,6,0,0,0
490,test,6,000490.jpg,train,587,000009.jpg,000009.jpg,aad0a0d952a5dd4f34589e7645b2851f,64587f497dbcac6a1dacf988b969900fcc1cd71ddea4709029aa3ae1ab4abcc0,500,500,1,False,HI-Beam,0,0,1,0,0
491,train,7,000491.jpg,test,47,-2024-04-08-180937.png,-2024-04-08-180937.png,aad7178cc2c67593a5460a62d906455f,bd1e5f76c36e933b3c1b015b2cefc87b94638ad63d40d56d37f1541879317ffc,421,467,10,False,T-beam,0,10,0,0,0
492,train,7,000492.jpg,train,187,-2024-04-10-132306_png_jpg,-2024-04-10-132306_png_jpg,aaf606be5eace1cfdfb2fb616fd8324c,2d11e210b4eb33b51ac21bb54d70be198adb25b01113d4a13fae5a74ad9b445b,640,640,7,False,T-beam,0,7,0,0,0
493,train,7,000493.jpg,train,368,-2024-04-08-181703_png_jpg,-2024-04-08-181703_png_jpg,ab69b503166637f88ea7d449825309d5,097134adb3c7578cc7b3670ad124d5214b572d1357974cb458fc9a5b40144002,640,640,4,False,T-beam,0,4,0,0,0
494,train,3,000494.jpg,train,153,-2024-04-08-181132.png,-2024-04-08-181132.png,ac0b5db3a83194e0508dc97730eaa41a,7a3ec2ce5a69cadff903f190961b1461c1ca6f6ed6d374194f7383ffe46d91e5,223,234,10,False,T-beam,0,10,0,0,0
